protein	pval	beta	se	pval_fdr	dummy_ref	dummy_alt	sample_size
P21709	0.0255552090210293	28.491274067082195	12.759734031062829	0.1267347462655799	A	G	300
P21741	0.3868377172488275	5.130537700425533	5.928746142604951	0.6362347815787304	A	G	300
P21754	0.9920049080370412	0.0232150710520822	2.3167509362302345	0.9967823654544884	A	G	300
P21757	0.0121195336873127	16.040801942524663	6.394210500331778	0.071373302219033	A	G	300
P21781	0.6291414744768262	-2.603207421776104	5.3903822905053405	0.8047904451055294	A	G	300
P21802	0.0012923837167717	42.34147988021255	13.159067593274294	0.0115218378574105	A	G	300
P21810	0.9615898200000372	-0.334186180470371	6.939279151332591	0.9779957744498986	A	G	300
P21817	0.6948980858892502	3.09449727456169	7.889763646056383	0.8435228728675344	A	G	300
P21854	0.0119732426018773	21.799839629666764	8.675061645156196	0.0709408552537192	A	G	300
P21860	5.825578932523981e-07	87.92880268792217	17.596630003406972	1.6700334867778186e-05	A	G	300
P21912	0.0114611578942004	11.66391182999838	4.613314939165947	0.0685273003187663	A	G	300
P21964	0.3582468116475273	3.3289901262543795	3.623544858781637	0.6130280824970282	A	G	300
P21980	0.013193706644424	11.43005854213974	4.611688704651158	0.0763144893234901	A	G	300
P22004	0.0836119723384348	9.297825435785615	5.374147310222271	0.2742131938833974	A	G	300
P22033	0.2212611444554115	6.822710078724422	5.577839409780307	0.4858226592371624	A	G	300
P22079	0.0400489259822835	13.139424723755717	6.399349119423345	0.170529027396866	A	G	300
P22102	0.8909244743523315	1.4099893678102378	10.281798199594563	0.9494310067797008	A	G	300
P22105	0.5777900236517077	-7.572882285080216	13.605225769451458	0.7766795485902616	A	G	300
P22223	0.6379187676005056	4.854923447422864	10.316219929161974	0.8115682579098766	A	G	300
P22301	0.9666347767077486	0.2007402286632253	4.799033795481153	0.981465798340979	A	G	300
P22303	0.0003563517528025	39.29728801294007	11.006218465849404	0.0040819743919062	A	G	300
P22304	0.1285242186289393	56.23891444478576	37.00056841655069	0.3535881890055627	A	G	300
P22307	0.0631401384074935	11.0658826890903	5.955151527584672	0.2279757036938053	A	G	300
P22455	0.7090275287438814	-3.1080548383974014	8.32895886400755	0.8519413457263997	A	G	300
P22466	0.001791497233554	-20.699602993109377	6.628575334248861	0.0151597696800444	A	G	300
P22528	0.6431472584659905	-2.4216114247512928	5.226842654389759	0.8136133139797134	A	G	300
P22676	0.0379412795547216	11.932870189615295	5.74942715370244	0.1636481945064873	A	G	300
P22692	5.8870039109813326e-05	35.01188366046109	8.715288445819315	0.0008818429961013	A	G	300
P22748	0.1535760774979331	-22.51072401676925	15.774712763320002	0.3929054053505061	A	G	300
P22749	0.3678356665556608	5.457569709248748	6.060364534572603	0.6219214810221871	A	G	300
P22894	0.174408987192552	5.73213790398991	4.220478871183144	0.4231301092935584	A	G	300
P22897	0.3810933653453784	11.384971113309192	12.998270881493386	0.6325042261728022	A	G	300
P23141	7.23199498144853e-16	32.517828424345424	4.031200366628843	2.347184148979017e-13	A	G	300
P23229	0.4118224321990033	4.528759407512674	5.518228787797662	0.65626477056917	A	G	300
P23276	0.0053141795584722	25.588526377252595	9.180249387030967	0.0373142271401377	A	G	300
P23280	0.7443268528596142	2.309107373188225	7.080352479171855	0.8728136239273115	A	G	300
P23284	0.3185493637190969	3.4064746803602604	3.4152062047546514	0.5802647940121508	A	G	300
P23327	0.2226285037542474	-12.221955627400352	10.02154113776873	0.4867498948099975	A	G	300
P23381	0.1809718599834439	9.09079686757418	6.795492461234373	0.4294445217176766	A	G	300
P23435	0.3915851189674604	-3.0968400152658613	3.614652411208472	0.6386488735365449	A	G	300
P23467	4.444714046954702e-07	68.0082371648728	13.470038045070543	1.3384546114592458e-05	A	G	300
P23471	0.1743477627858362	12.532120958999734	9.225883419079931	0.4231301092935584	A	G	300
P23511	0.7269573852786306	-1.32123706158119	3.783874269451687	0.8638903671272905	A	G	300
P23515	0.0131467650580191	-14.065530435188595	5.672113975630663	0.0762142859433404	A	G	300
P23526	0.3212397760369647	4.5076911148048415	4.544440224333297	0.5823751341846299	A	G	300
P23560	0.1996165580067471	5.629811998320806	4.389221501384328	0.4594798785955148	A	G	300
P23582	0.0778429649344258	9.39404768504301	5.327413563239105	0.2619577195546748	A	G	300
P23588	0.5760319274531802	1.8349377013333	3.2814196922636367	0.775744241627819	A	G	300
P23634	0.0921737475723337	-9.647565222158734	5.728818531076081	0.2895048566223513	A	G	300
P23743	0.98001530754899	0.0914928260675697	3.652449479776053	0.9891585049587422	A	G	300
P23771	0.6330909102923815	3.0411359697634417	6.370460045160745	0.807579549409524	A	G	300
P23919	0.0146451369470558	8.230475219663019	3.371712016234922	0.0830649417909708	A	G	300
P24001	0.1811438486429666	-9.79071648830277	7.321577397027789	0.429481478803657	A	G	300
P24071	0.0145693179623906	20.22781496872851	8.28020855385564	0.0829570716727932	A	G	300
P24158	0.158073308982262	-9.473893423608123	6.711546862236759	0.3987324141081064	A	G	300
P24386	0.5839488590740727	2.405715496662953	4.392991390676528	0.7777996431169021	A	G	300
P24387	1.1114729169919242e-06	73.54555791472978	15.09927683960022	2.951465809575828e-05	A	G	300
P24394	0.8551936452941735	1.7429801292266196	9.550795527178774	0.9350468351627322	A	G	300
P24530	0.7345007527125792	2.516689872599308	7.420697230217468	0.8682625247565535	A	G	300
P24592	0.7526690005348624	3.5113993712368323	11.142982744195557	0.8773129092427506	A	G	300
P24666	0.079768906072456	11.990659425923452	6.843872329723904	0.2656841215936648	A	G	300
P24821	0.2484935703291065	-9.258604549989304	8.022942304866943	0.5134486506424448	A	G	300
P24864	0.273644354133099	7.798646369673032	7.123947805765959	0.5379689173411317	A	G	300
P24928	0.4397498772080829	-6.405840036051423	8.291108264011417	0.6814373428778834	A	G	300
P25092	0.4380756941470947	-4.455490283460573	5.745707280242804	0.6807878414651121	A	G	300
P25116	0.55943196707245	2.881285909146042	4.936367652650556	0.7675438120331736	A	G	300
P25391	0.2131680890284193	-7.123947905328167	5.722500874271232	0.4773922184512403	A	G	300
P25440	0.0685090157778533	15.099462495171794	8.28892048035922	0.240699255332804	A	G	300
P25445	0.2626844529529855	11.811586107216373	10.545411412677312	0.5271376060232293	A	G	300
P25490	0.8751663898152772	0.7035844367335186	4.478589677874439	0.9441919564793436	A	G	300
P25685	0.0123155629459705	7.267550436493771	2.903569554536848	0.0722364645887145	A	G	300
P25686	0.0400063467629524	9.097558138589378	4.429873784026041	0.170529027396866	A	G	300
P25774	0.0111858757044956	53.4942760771108	21.08699081852492	0.0675081465554373	A	G	300
P25786	0.995761320668088	0.020700599764721	3.896640903947032	0.9971267801410644	A	G	300
P25815	0.1612725827515613	7.268774959962401	5.1890007893018	0.4047055104959713	A	G	300
P25942	0.0501042484612527	10.057845635297022	5.133982287327251	0.1969778058618023	A	G	300
P26010	0.0074791885718815	22.420293168885795	8.382298206508725	0.04865636930616	A	G	300
P26022	0.0554429050649035	-13.468380647299806	7.03166835226619	0.2115459476650436	A	G	300
P26378	0.7378212965145889	-1.3300096463020212	3.973262903003469	0.868811843219147	A	G	300
P26436	0.0391685581147164	-13.492283592260552	6.541993392687465	0.1675129696238457	A	G	300
P26440	0.324513541991631	4.020217499476104	4.080506811347634	0.5833255730200333	A	G	300
P26441	0.7933458584370119	-1.9183600648667245	7.322870142815158	0.9002965238906416	A	G	300
P26447	0.853201480924698	0.7874723122218167	4.255798932882219	0.9334088111539488	A	G	300
P26639	0.5168584529372082	-6.046788046440744	9.328647288283763	0.7368196881549953	A	G	300
P26715	0.0355064956690707	-9.05735367499545	4.307826771659801	0.1576298914892193	A	G	300
P26718	0.4061189611793123	6.409648199302185	7.715563057990332	0.65179861846416	A	G	300
P26842	0.576562009618475	5.010763338117767	8.973212007736398	0.7761002903666201	A	G	300
P26927	0.2792789341729641	11.536441713145331	10.662731376876303	0.5449390559246682	A	G	300
P26951	0.5776372046661657	6.336301991559791	11.37904880129994	0.7766795485902616	A	G	300
P27169	0.0443367535669939	-30.42097176416673	15.12809028473128	0.1813832733462033	A	G	300
P27348	0.265194458316164	4.270202422026825	3.8325362766376463	0.5286979478347318	A	G	300
P27352	0.138689043048606	5.47507735786465	3.697651217777579	0.3676140605671307	A	G	300
P27487	0.0055000580501328	34.04087351694873	12.26173694129363	0.0383428867886346	A	G	300
P27540	0.7363733056034254	-2.137009539499967	6.347680920117571	0.8684415660155943	A	G	300
P27695	0.624447392179175	-1.618836437432936	3.306737216139474	0.802558137011087	A	G	300
P27701	0.1619640820620417	-10.813472079756504	7.732213561137789	0.405048873033582	A	G	300
P27918	1.8551674987227007e-10	116.65406284771171	18.304777315372657	1.9353372370603603e-08	A	G	300
P27930	9.958804567574609e-05	71.79848874614738	18.44963790251887	0.0013786572579092	A	G	300
P28222	0.1415551982995096	-7.248217895788449	4.930679282200277	0.3709838718566182	A	G	300
P28325	0.5928671062525253	-4.745634202105168	8.875555961194003	0.7821882643918818	A	G	300
P28799	0.0202430134626454	34.33919078973691	14.7898183773758	0.1061577061479124	A	G	300
P28827	0.1625265519251331	16.251163986415786	11.636030491154273	0.4061078341944514	A	G	300
P28838	0.1652386837478985	6.579031731017854	4.741076260018817	0.4100783306946571	A	G	300
P28845	0.0742348660737195	-16.28254979639983	9.121043246505002	0.2527273237777793	A	G	300
P28906	0.7594218556048832	4.716499062259558	15.401311986876156	0.881186231104203	A	G	300
P28907	0.2350769443556979	11.38210980388638	9.58588644344879	0.4983017086088487	A	G	300
P28908	0.7852136606192949	-2.270195550289859	8.330041317227122	0.8973431544088265	A	G	300
P29017	0.2314688920902663	19.36892825707206	16.186857400534432	0.4953264716451779	A	G	300
P29218	0.4699556443335609	4.033556880358609	5.582381911914418	0.7054164630515578	A	G	300
P29279	0.0365400686668056	12.470241500686404	5.964151170313334	0.1605015647755475	A	G	300
P29317	0.905086235734164	1.2504102750239472	10.48661318457091	0.9535927076531314	A	G	300
P29350	0.448151037853369	-2.852414111665268	3.7605931032406414	0.6889356107446222	A	G	300
P29353	0.1297137316784862	-5.396720654729325	3.561647084881233	0.3555558468462073	A	G	300
P29377	0.3700958290510391	6.993349908564634	7.80251890229957	0.6240423095881475	A	G	300
P29459_P29460	0.2416326911037934	6.127958269420423	5.233475497541916	0.5052626884711973	A	G	300
P29460	0.381497714992616	6.224931016681639	7.113068486723947	0.6325042261728022	A	G	300
P29466	0.9489280048768276	-0.2215087161308526	3.4582084600481	0.9729093373974074	A	G	300
P29474	1.0316809082114324e-05	27.2387577670415	6.175994330028637	0.0002036175630328	A	G	300
P29475	0.5302990342662901	-3.8287282684542	6.101076744502799	0.7483108594646538	A	G	300
P29536	0.509642480890539	5.352855811449726	8.11783524241949	0.7336942763337921	A	G	300
P29622	7.279971257686656e-11	102.46233144192765	15.727690427347769	8.860331684876134e-09	A	G	300
P29692	0.0973377493013781	4.904754929123172	2.958415074751065	0.2989732552148532	A	G	300
P29965	0.5736908395108966	2.187732611308153	3.888444155243629	0.7753226155565435	A	G	300
P30039	0.0509182384854853	9.460977553701932	4.846394670846591	0.1983805196742006	A	G	300
P30040	0.1132927638275558	4.65080587450896	2.936921522289497	0.3279763757584643	A	G	300
P30041	0.6720587492359626	-1.7477654099396809	4.12866890381976	0.8308668182675238	A	G	300
P30043	0.0001044295135701	30.149683885670623	7.770411386859715	0.0014193932826646	A	G	300
P30044	0.6945680207812517	-1.739286721270925	4.429458432396265	0.8435228728675344	A	G	300
P30046	6.9520656857822415e-06	38.391117693801526	8.540562776371976	0.0001460934091235	A	G	300
P30047	5.133811842298653e-05	32.55773374378254	8.040038223905293	0.0007884208440278	A	G	300
P30048	0.3844314972744184	3.365780715488732	3.869780357351892	0.6337045166696254	A	G	300
P30049	0.801711203200757	1.381505424594139	5.501088495570138	0.9071184486208416	A	G	300
P30084	0.0155312515988774	9.555151425817227	3.9488203254490406	0.0869095515714959	A	G	300
P30086	0.1936260849284952	5.61133023756235	4.316651189537462	0.4492309722606311	A	G	300
P30101	0.0005460367238792	38.95065268611524	11.26688077080367	0.005576829616962	A	G	300
P30203	0.0016332505986543	30.03832749409317	9.536272698980133	0.0141145710019799	A	G	300
P30260	0.1360900666459369	5.511441059562748	3.6976869235921614	0.3650312990567325	A	G	300
P30279	0.9452021944256964	-0.4060753656592849	5.908016449153949	0.971428658068656	A	G	300
P30304	0.2660141965409546	-9.391555001753266	8.443453628808792	0.5289605013175335	A	G	300
P30405	0.2379484618660339	3.577823215159281	3.031719229368911	0.5007546520970354	A	G	300
P30419	0.2591849927313412	3.801717915502121	3.369362817245521	0.5242931882051577	A	G	300
P30519	0.0415449218009577	13.203037422803131	6.478269283048033	0.1740912053972786	A	G	300
P30530	0.2703100467021507	16.428209184710468	14.902913381203389	0.5338577731014078	A	G	300
P30533	0.039434462945128	14.48781394922747	7.03420198209202	0.1684036056472498	A	G	300
P30613	4.168380044101917e-05	21.493608062161208	5.244974954067232	0.0006476509632351	A	G	300
P30740	0.848326875680957	0.6407331078106548	3.350174601686496	0.9311322209803136	A	G	300
P30838	0.1763480034931975	5.894057651081096	4.359234805294953	0.4243101467904694	A	G	300
P31146	0.3359137163828669	2.608376689866834	2.7106479351158	0.5950748544292155	A	G	300
P31350	0.0020241294156555	20.93845671573938	6.783512463515482	0.0169412092353287	A	G	300
P31371	0.4867972318311167	4.864192254799246	6.994692719254256	0.7170076304263279	A	G	300
P31431	0.5073894140699549	3.071495991229699	4.633366214374899	0.731893569628809	A	G	300
P31483	0.1468856981903871	3.4228162884865534	2.359554016613795	0.3796930304549741	A	G	300
P31689	0.2332403768097276	-8.37325886660238	7.024232394816443	0.4969329982941023	A	G	300
P31751	0.5954872292515877	1.0889782353413833	2.0511880275687724	0.7835383012670472	A	G	300
P31785	0.3510774681487638	9.34585532694398	10.022350011613304	0.6075359128205087	A	G	300
P31948	0.1747758001907919	4.999861369998256	3.684449987171409	0.4233168427506659	A	G	300
P31949	0.4196938634868808	-3.910799921933783	4.84638195585404	0.6627761020323218	A	G	300
P31994	0.4587254494105455	3.7175487993445056	5.017292395430796	0.6960711884302355	A	G	300
P31997	0.5463014244325717	3.2305114766420977	5.35463188901317	0.7584346296423679	A	G	300
P32004	0.4842974497510471	7.679059693232536	10.97937973355494	0.7144610357185902	A	G	300
P32119	0.0004070195219711	36.22096509562059	10.24496300187277	0.004503424332112	A	G	300
P32241	0.2324589764794227	-12.19380796104376	10.212154222237002	0.4963542911523346	A	G	300
P32320	0.4257223818790204	5.962619527136384	7.485716910884695	0.6689268840605801	A	G	300
P32321	0.567086179800743	1.8042921722920164	3.1524385620545865	0.7697298936793544	A	G	300
P32455	0.555680655917879	2.2926520002468163	3.890669542506735	0.7659949013384258	A	G	300
P32456	0.1658903420302496	5.646310875636726	4.07519810118156	0.410997191747548	A	G	300
P32926	0.7747083807246808	-3.05427097802937	10.67100000358846	0.8919681435146996	A	G	300
P32927	0.7041514196312247	3.057799463751967	8.05272139169275	0.849226381809582	A	G	300
P32942	0.1723235991747772	20.402355876666665	14.949238771212672	0.4198142061630727	A	G	300
P32970	0.3410434220091404	-7.0670894738246695	7.422589855266178	0.5997545415279335	A	G	300
P32971	0.2418176736799558	11.805778574516529	10.086481382550549	0.5052626884711973	A	G	300
P33121	0.6140401180298123	3.608686064245929	7.155620744828334	0.7974972070958654	A	G	300
P33151	0.375544695351057	-10.590334963228694	11.951150762540497	0.628686052452695	A	G	300
P33241	0.7071390121169002	1.58991390311554	4.2318568908986425	0.8507220158127947	A	G	300
P33316	0.7372664104094713	0.9538903774913086	2.843397891542742	0.8687193161783241	A	G	300
P33681	0.0001265239286557	41.373180140973794	10.793580871862634	0.0016647585387536	A	G	300
P33764	0.511449319565167	4.59503194824496	6.998406179960575	0.7352083968749277	A	G	300
P34096	0.0017957139025318	35.8247276530341	11.47459411857276	0.0151597696800444	A	G	300
P34130	0.9413119612269008	-0.5958357182510681	8.093284818065397	0.9708700436914764	A	G	300
P34896	0.16172444552738	5.763583280340709	4.118918458374997	0.4049594560077592	A	G	300
P34910	0.4662086646981388	-6.26581350940311	8.599071486135195	0.7026808614980721	A	G	300
P34913	0.0898208169093821	8.980205097984019	5.293859561797147	0.2851791246058539	A	G	300
P34947	0.0010355134516452	17.086590413445563	5.208221429890937	0.0096329133511325	A	G	300
P34949	0.1394445460912428	5.334178054122937	3.6093868842497447	0.3683288220392589	A	G	300
P34998	0.8866013436944488	-0.5175134217670762	3.628973207740393	0.9475697201268404	A	G	300
P35052	0.0713163296608286	-23.314621129397185	12.927732317617538	0.2476991663962905	A	G	300
P35070	0.7264910018982034	1.2815104683876528	3.6635826792686914	0.8638903671272905	A	G	300
P35218	1.3035352358055037e-06	17.62123015513379	3.6413412545896247	3.36958090600697e-05	A	G	300
P35219	0.0697264671367084	-22.186473018136923	12.232825102136616	0.243625610653499	A	G	300
P35221	0.4487215546734321	-5.773166655451888	7.6208581129996915	0.6891249533128786	A	G	300
P35225	0.3781161345382405	-3.8985266509587184	4.42324421650174	0.6296905524436719	A	G	300
P35228	0.453343109941596	4.637456190157982	6.184485243539194	0.6918574838763856	A	G	300
P35237	0.2421663005339528	5.892984770717267	5.038507928077888	0.5052626884711973	A	G	300
P35247	0.0087227898692186	15.67532569160701	5.976716897356655	0.0547941273290054	A	G	300
P35249	0.000514238703676	29.239014133962744	8.41839806866754	0.0053265647285021	A	G	300
P35318	0.761679871173938	1.1874218858617986	3.915323385020595	0.8827606517348161	A	G	300
P35442	0.0131502910357561	16.63359388035411	6.707978715105488	0.0762142859433404	A	G	300
P35443	0.0068022177458067	18.497304089782343	6.834715746527771	0.0452603144316659	A	G	300
P35475	0.0007037537813761	31.58312786265063	9.321746944430291	0.0069214302875407	A	G	300
P35520	0.0030744664262504	14.342788715340117	4.845221251358551	0.0242062437495348	A	G	300
P35542	1.5440185829260785e-07	121.6766569080449	23.18873439237473	5.567997877440834e-06	A	G	300
P35556	0.7559672105525129	-1.840939784203919	5.923594205301109	0.8790397517479251	A	G	300
P35579	0.0446967239989727	5.351044153018028	2.6655297649770056	0.1826001829384604	A	G	300
P35590	0.3142687540115688	7.900911456573065	7.851406347358417	0.577708640948894	A	G	300
P35606	0.247465709730513	6.343967699775024	5.485361203947814	0.5120979229847421	A	G	300
P35609	0.184007953617229	-5.1571613497643645	3.881898535720261	0.4343347782903018	A	G	300
P35611	0.017701668406007	9.197288620249427	3.8777673142161455	0.0953995819445506	A	G	300
P35613	0.001596821885385	55.36100156373166	17.538804194655768	0.0138407024546278	A	G	300
P35625	0.0052053321158947	9.826338408141565	3.51688691414523	0.0367265099288126	A	G	300
P35637	0.6676049572030374	-1.9130119428246248	4.454693607696281	0.8297524509824633	A	G	300
P35754	0.2265803510884033	6.819303391387916	5.639447725711484	0.4913446217737387	A	G	300
P35813	0.894477925953377	-1.1974410628674172	9.027737609036937	0.9500981897126596	A	G	300
P35914	0.9082638367022232	-0.5978640344183705	5.188498539413802	0.954935235332058	A	G	300
P35916	0.0044821256644641	34.08834522877547	11.994184431543946	0.0325678832485065	A	G	300
P35968	4.2962338110150323e-07	78.4771056504957	15.523604083626235	1.335031804465416e-05	A	G	300
P36222	0.0004688645588268	17.105448182605627	4.890147487337463	0.0050166790341871	A	G	300
P36269	0.3365491714172223	12.892441399242156	13.41556862670908	0.5950748544292155	A	G	300
P36551	0.5541859915299887	5.474346303479573	9.25503586578656	0.7653793292005188	A	G	300
P36776	0.2054633841841302	4.316830542707985	3.409444883233722	0.4677148865789038	A	G	300
P36873	0.1371363931368113	4.800427041602396	3.2292623357107835	0.3656080550575543	A	G	300
P36888	0.086405052093117	-18.65160218008792	10.877638837996829	0.2790631668796181	A	G	300
P36897	0.1776272344410713	-19.727245966799018	14.633404095563282	0.4259845252893016	A	G	300
P36941	0.5154802013161701	8.39381172179644	12.907038085291935	0.736597110914151	A	G	300
P36952	0.658923450480625	-1.0024074799868925	2.2709730536847768	0.8239380219156269	A	G	300
P36955	2.3699155447714145e-07	114.94797280883014	22.243543470301937	8.049445704973607e-06	A	G	300
P36959	0.6009176739072828	2.547670802170908	4.870506310341552	0.7892448405949519	A	G	300
P36980	0.3871138910272825	5.614910065350855	6.492252440438048	0.6363307122626292	A	G	300
P37023	0.3215760399101598	13.597688348841688	13.718073270080914	0.5823751341846299	A	G	300
P37058	0.3532987703942853	4.413631623958536	4.7549937453077975	0.6077654348184378	A	G	300
P37108	0.8690760805175559	0.5279751196524597	3.2031072097986324	0.943595821885283	A	G	300
P37173	0.1413774880764894	16.304219409892536	11.086172145169538	0.3709838718566182	A	G	300
P37235	0.7923210509318254	-1.134656593663904	4.309403913073035	0.9001801425925844	A	G	300
P37837	0.0739481765821245	11.036024691224142	6.175955832844492	0.252634647715071	A	G	300
P37840	0.1996012742142314	3.1723337952390214	2.473191350775114	0.4594798785955148	A	G	300
P38484	5.490191888749658e-07	37.0404989783848	7.39576589476502	1.6036850507037753e-05	A	G	300
P38935	0.2058535255191794	5.730367375119139	4.529756847870869	0.467936301977839	A	G	300
P38936	0.0004964390161818	9.629383168062937	2.7649423681732044	0.0052238612621417	A	G	300
P39059	0.9391816510336763	-0.8393237391133592	11.000533160847995	0.9701511918671386	A	G	300
P39060	0.0912565519882569	20.599738135899354	12.197809702788897	0.2878621904510782	A	G	300
P39748	0.6699934571528554	-1.102463320022092	2.58698872069786	0.8301193254140257	A	G	300
P39900	0.376149786967293	6.93770041609067	7.839097102203483	0.628686052452695	A	G	300
P39905	0.6738404434806129	3.34029968177644	7.936407162130396	0.8315538383636968	A	G	300
P40121	0.6908390197505431	-1.9955709458512705	5.017568796084026	0.8430076248501445	A	G	300
P40189	0.105012349475973	28.09999927341638	17.33471421828954	0.313641178751858	A	G	300
P40197	0.9137077986088534	0.8795887105124426	8.117062171560638	0.956688643260176	A	G	300
P40198	0.1859449397780413	8.550738910729883	6.464753065109139	0.43591105063536	A	G	300
P40199	0.4548345255979694	7.548342083116304	10.09974482940104	0.6934090027513928	A	G	300
P40222	0.4422608092391659	2.308659437782312	3.004576057932642	0.6827927187038074	A	G	300
P40225	0.0331708550429106	16.32569431634936	7.664612166386753	0.1521068564840531	A	G	300
P40259	0.471774667213735	5.962214143263814	8.285518733968066	0.7059082055564159	A	G	300
P40313	0.0369784391193214	-12.67883304486248	6.078054028001638	0.1614317169338415	A	G	300
P40818	0.3931347140309769	2.398426018077104	2.8086378099168434	0.6406708977648102	A	G	300
P40925	0.1105356345091529	10.275467799786792	6.439109341157322	0.3229564890888772	A	G	300
P40933	0.6970019960539557	4.6008137519576735	11.816026720107478	0.8444391665174635	A	G	300
P41159	0.0813724616094411	7.755374156934898	4.450007808986455	0.2694886171895436	A	G	300
P41208	0.2631005911135075	3.8570088000879608	3.4465498508222945	0.5273822139047705	A	G	300
P41217	0.0479223484945901	-22.69642301989729	11.474103283493706	0.1914927222335125	A	G	300
P41218	0.3023195606296711	-1.7708477874542177	1.716816251005162	0.563113184315062	A	G	300
P41222	0.7624803575237731	3.373111859873963	11.160920101114847	0.8827606517348161	A	G	300
P41227	0.6960183306442396	1.671059957217904	4.277082393471337	0.8438616764413489	A	G	300
P41236	0.4894599988930176	2.454468179497917	3.5511891996929155	0.7177927317248117	A	G	300
P41271	0.9504135732895138	-0.8773334518647093	14.107890701700272	0.9729439400194796	A	G	300
P41439	0.0588973551643321	6.190846764475462	3.2773858818539683	0.2183801560717781	A	G	300
P41586	0.0835958313227964	-11.669361296503688	6.744543835593968	0.2742131938833974	A	G	300
P41732	0.0832577842987554	-8.871266270644417	5.121716144539153	0.2742131938833974	A	G	300
P42081	0.5661625895201697	7.95381442761549	13.863771421907506	0.7688335304455676	A	G	300
P42574	0.5568021766024958	1.8519882556685168	3.1517948712255444	0.7665908337869969	A	G	300
P42575	0.206141008917857	5.164487899559136	4.085027376338289	0.4682254176120219	A	G	300
P42658	0.552677514293066	5.475787228854911	9.22233620189972	0.7636570573557454	A	G	300
P42681	0.2408055655956165	-6.067350101246759	5.172613802588549	0.5052626884711973	A	G	300
P42701	0.0071643412902027	26.40775388563344	9.820268271307429	0.047239369997025	A	G	300
P42702	0.2311683105267656	17.44752417204195	14.57172495086147	0.4953264716451779	A	G	300
P42768	0.2859429300799763	1.9876667546114648	1.8627436845706544	0.5506579229504862	A	G	300
P42785	2.812509142193028e-09	57.73938115472931	9.716863253102748	2.05383480108646e-07	A	G	300
P42830	0.2916322360472941	3.80544418736736	3.608603198690453	0.5576186604422274	A	G	300
P42892	0.1464345057939569	15.233891012904314	10.48991677305012	0.3789591103309724	A	G	300
P43007	0.5072471392608597	-3.927631234220848	5.922865443818079	0.731893569628809	A	G	300
P43121	0.9677488859329668	-0.4656847468043765	11.517786940212169	0.9820231657134068	A	G	300
P43146	0.2241183799663615	-19.18932205956808	15.785239385193814	0.4879472444893122	A	G	300
P43166	0.7246609682165767	-2.6354391166823805	7.482017735685257	0.8629167094009867	A	G	300
P43220	0.117632042245057	-9.785315724122883	6.253435066272209	0.3352226296564014	A	G	300
P43234	1.0752410659757925e-05	53.82177899261852	12.22816056512538	0.0002066302074812	A	G	300
P43251	5.648185470972324e-11	130.21214774456703	19.871332711629574	7.173195548134852e-09	A	G	300
P43320	0.2683174673917545	4.83415000462863	4.367107282119466	0.5324424743555128	A	G	300
P43357	0.793241922060578	1.0118021254511125	3.8603204282120687	0.9002965238906416	A	G	300
P43378	0.8717176079856904	-1.3587673076965556	8.414610488220124	0.9437683961920688	A	G	300
P43487	0.6078745156536707	2.3470634830667936	4.574193430269586	0.7937422709988252	A	G	300
P43489	0.2464148835502654	11.327047256063846	9.772266631226266	0.5112058770243787	A	G	300
P43490	0.3766173271688947	-4.608319918501117	5.212169907179746	0.628686052452695	A	G	300
P43627	0.6657146549080273	2.1762455388690016	5.037176125288453	0.8286376202473057	A	G	300
P43628	0.4835463467607614	3.7148881300420498	5.3023613309851125	0.7144610357185902	A	G	300
P43629	0.421665777424734	-1.754745988965269	2.183783845594313	0.6650570927957062	A	G	300
P43630	0.3084244848899443	-5.562395149535553	5.461180317423263	0.5705559976969773	A	G	300
P43632	0.0747771779685696	-4.96212590914915	2.784850213953076	0.253981554472316	A	G	300
P43652	2.441822605094871e-06	77.09889588493252	16.35902197305346	5.6161919917182034e-05	A	G	300
P45452	0.4365796646688785	-3.787748322043712	4.868684174425434	0.6800650179177791	A	G	300
P45954	0.0484890631369832	6.248879600068753	3.167105384357295	0.1929653316391388	A	G	300
P45984	0.179467053798539	8.301074294900534	6.183766400476945	0.4276931909127393	A	G	300
P46013	0.2632397356635246	-4.826714675705867	4.314317921517112	0.5273822139047705	A	G	300
P46060	0.9436134879062448	-0.7020839073173951	9.926402256689975	0.9708700436914764	A	G	300
P46109	0.4721286586216746	2.1292471557465973	2.961318812550084	0.7059082055564159	A	G	300
P46379	0.0956921569004816	11.36950408875214	6.823995026823296	0.295945551680404	A	G	300
P46531	0.0888021818702378	34.214493492368625	20.10547197364529	0.2847323526267449	A	G	300
P46783	0.1300276798320661	-7.895459013292783	5.214991316720267	0.3555558468462073	A	G	300
P46926	0.7544438242248449	3.150746247860428	10.073193263489118	0.878231340401284	A	G	300
P46937	0.0247072839148961	26.61513600506233	11.850285867969331	0.1236511369341631	A	G	300
P47712	0.2660195057978284	3.625873580774959	3.259868618612137	0.5289605013175335	A	G	300
P47813	0.6393680128835764	1.4617083431408615	3.119425103187356	0.8125279351205744	A	G	300
P47874	0.4403712979866917	-4.813491405118038	6.238596681366407	0.6814493854883013	A	G	300
P47928	0.789557939083936	-1.9215862282713407	7.200061473727876	0.8997349622163051	A	G	300
P47929	0.563565172316673	-4.020712749194627	6.961620439894524	0.7687942558304411	A	G	300
P47972	0.0031949927737252	-31.07035350983274	10.538300962000076	0.0250203053406201	A	G	300
P47992	0.0323590997787363	14.895776471129471	6.960817600635207	0.1493221650137262	A	G	300
